purchase_id,invoice_number,date,employee,account,platform,category,product,unit_cost,qty,unit_price,total,product_id
201.0,73.0,2022-12-24 00:00:00,Fausto,Caja Azul,,Espumante,Ananá Fizz Real 720 ml,610,12,850,7320,341
202.0,73.0,2022-12-24 00:00:00,Fausto,Caja Azul,,Espumante,Sidra Real 910 ml,610,625,850,381250,352
203.0,73.0,2022-12-24 00:00:00,Fausto,Caja Azul,,Vino,Alma Mora Malbec 750ml,583.33,6,800,3499.98,1495
204.0,74.0,2022-12-25 00:00:00,Fausto,Caja,,Cerveza,Quilmes Clásica  473ml,158.33,72,250,11399.76,143
205.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro  Común 12,280,10,350,2800,254
206.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible Box 20,430,10,500,4300,251
207.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris Convertible 12,250,10,300,2500,264
208.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,390,10,450,3900,263
209.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris  Común 12,250,10,300,2500,261
210.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible 12,250,10,300,2500,250
211.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Golosina,Gomitas Mogul Ácido - Dulce,72.5,14,100,1015,676
212.0,75.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris  Convertible Box 20,430,10,500,4300,262
213.0,76.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Snack,Papas Quento  Ketchup 90 g,223.31,5,300,1116.55,1351
214.0,76.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Snack,Papas Quento  Jamón Serrano 90 g,223.31,5,300,1116.55,1350
215.0,76.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Snack,Papas Clásicas Quento 100 grs,223.31,5,300,1116.55,1346
216.0,76.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Gaseosa,Secco Pomelo 3000ml,234.37,4,330,937.48,631
217.0,76.0,2022-12-26 00:00:00,Fausto,Caja Azul,,Snack,Papas Quento Sabor Crema y Ciboulette 90 gr,223.31,5,300,1116.55,1354
218.0,77.0,2022-12-26 00:00:00,Fausto,Caja,,,Sueltos $10,,20,10,0,
219.0,78.0,2022-12-26 00:00:00,Fausto,Caja,,Golosina,Caramelos Alka ,2.3,800,5,1840,653
220.0,78.0,2022-12-26 00:00:00,Fausto,Caja,,Golosina,Caramelos 1,5.02,300,10,1506,652
221.0,79.0,2022-12-27 00:00:00,Fausto,Caja Azul,,Cigarrillo,Master Común 20,160,30,220,4800,259
222.0,79.0,2022-12-27 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola 2250ml,316.67,18,450,5700.06,634
223.0,79.0,2022-12-27 00:00:00,Fausto,Caja Azul,,Gaseosa,Sprite  2250ml,316.67,12,450,3800.04,637
224.0,80.0,2022-12-28 00:00:00,Fausto,Caja,Mi Recarga,Carga,Carga Virtual,,5000,1,5000,96
225.0,81.0,2022-12-28 00:00:00,Fausto,Caja,,Snack,Saladix 25g Jamón,77.44,6,100,464.64,1361
226.0,81.0,2022-12-28 00:00:00,Fausto,Caja,,Snack,Saladix Pizza 30g,77.44,6,100,464.64,1365
227.0,81.0,2022-12-28 00:00:00,Fausto,Caja,,Snack,Saladix 25g Calabresa,77.44,6,100,464.64,1360
228.0,81.0,2022-12-28 00:00:00,Fausto,Caja,,Golosina,"Menthoplus Cherry 29,4g",57.95,12,100,695.4,682
229.0,81.0,2022-12-28 00:00:00,Fausto,Caja,,Golosina,"Topline Strong 6,7g",35.92,20,80,718.4,704
230.0,82.0,2022-12-28 00:00:00,Fausto,Caja Azul,,Vino,Cordero Piel de Lobo Malbec 2022 750ml,575.83,6,800,3454.98,1500
231.0,82.0,2022-12-28 00:00:00,Fausto,Caja Azul,,Jugo,Baggio Pronto Multifruta 1000ml,233.37,16,300,3733.92,737
232.0,82.0,2022-12-28 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Baggio Fresh Pomelo 1500ml,147.66,6,200,885.96,28
233.0,83.0,2022-12-28 00:00:00,Fausto,Caja Azul,Log In,Carga,Carga Virtual,,5000,1,5000,96
234.0,84.0,2022-12-29 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola Retornable 1500ml,250,24,350,6000,617
235.0,85.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Energizante,Gatorade Uva 500ml,150,1,240,150,319
236.0,85.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Energizante,Gatorade Cool Blue 500 ml,150,6,300,900,308
237.0,85.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Energizante,Gatorade Lima Limón 500 ml,150,6,300,900,313
238.0,86.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Cerveza,Stella Artois Belgium 473 cc,250,2,450,500,146
239.0,86.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Cerveza,Stella Artois  Noire 473 cc,250,24,450,6000,144
240.0,86.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Cerveza,Schneider  473ml,167.25,48,230,8028,111
241.0,86.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Cerveza,Heineken  473ml,255,48,350,12240,156
242.0,87.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Mercadito,Rollo de Cocina Sussex 50,115.66,18,100,2081.88,1099
243.0,87.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Mercadito,Papel Higiénico Élite 6 x 30 mtrs,55,36,100,1980,1078
244.0,87.0,2022-12-30 00:00:00,Fausto,Kuky y Marisa,,Mercadito,Aceite de Girasol Pureza 900ml,409.99,3,550,409.99,940
245.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,Estancia Mendoza Cabernet Malbec 1125ml,417.58,6,550,2505.48,1513
246.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,Estancia de Mendoza Syrah Malbec 750 ml,386.4,1,500,386.4,1512
247.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Gaseosa,Secco Lima 3000ml,234.38,8,330,1875.04,628
248.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Gaseosa,Secco Naranja 3000ml,234.38,8,330,1875.04,630
249.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Gaseosa,Secco Pomelo 3000ml,234.38,8,330,1875.04,631
250.0,88.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,Estancia de Mendoza Cabernert Malbec 750 ml,386.4,6,500,2318.4,1509
251.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Warming  3,308.72,1,450,308.72,462
252.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Extra Lubricado 3,308.72,2,450,617.44,453
253.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Espermicida 3,308.72,1,450,308.72,452
254.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Super Fino 3,308.72,2,450,617.44,457
255.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Texturado 3,308.72,2,450,617.44,459
256.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Tachas 3,308.72,2,450,617.44,458
257.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Anatómico 3,308.72,1,450,308.72,451
258.0,89.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Prime Ultra Fino 3,308.72,1,450,308.72,461
259.0,89.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Chocolate,Las Colonias Blanco Triple 1,60.2,24,100,1444.8,214
260.0,90.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,Perro Callejero Blend de Malbec 750 ml,885,6,1150,5310,1525
261.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Mercadito,Café La Virginia 5g,27.49,40,30,1099.6,972
262.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Mercadito,Café La Morenita 5g,26.39,40,30,1055.6,970
263.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,Alma Mora Malbec 750ml,679,6,800,4074,1495
264.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Vino,DADA Malbec 750ml,555,6,700,3330,1501
265.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Aperitivo,Americano Gancia 950 ml ,699,12,900,8388,50
266.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Espumante,Federico de Alvear Extra Dulce,574.8,6,750,3448.8,346
267.0,91.0,2022-12-30 00:00:00,Fausto,Caja Azul,,Lácteos,Leche Entera LV S&P 1000 ml,129,24,220,3096,803
268.0,92.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Alikal Antiácido sabor Naranja,83.93,30,150,2517.9,362
269.0,92.0,2022-12-30 00:00:00,Fausto,Caja,,Farmacia,Uvasal Naranja 5g,52.1,1,100,52.1,479
270.0,93.0,2022-12-31 00:00:00,Fausto,Kuky y Marisa,,Farmacia,Sertal Compuesto,74.92,20,40,1498.4,467
271.0,93.0,2022-12-31 00:00:00,Fausto,Kuky y Marisa,,Farmacia,Buscapina Dúo,86.29,20,120,1725.8,372
272.0,94.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,390,10,450,3900,263
273.0,94.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro Box 20,490,10,550,4900,256
274.0,94.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro  Común 20,430,10,500,4300,255
275.0,94.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Golosina,Menthoplus Cereza Zero,97.5,3,130,292.5,681
276.0,94.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Golosina,Menthoplus Mentol Zero,97.5,5,130,487.5,684
277.0,95.0,2022-12-31 00:00:00,Fausto,Caja Azul,,HIELO,HIELO 2KG,170,15,300,2550,716
278.0,96.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola 2250ml,322.92,18,450,5812.56,634
279.0,96.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Gaseosa,Fanta 2250ml,322.92,6,450,1937.52,636
280.0,96.0,2022-12-31 00:00:00,Fausto,Caja Azul,,Espumante,Real Sidra 750ml,600,12,550,7200,351
281.0,97.0,2023-01-01 00:00:00,Fausto,Caja Azul,,Golosina,Menthoplus Mentol Zero,97.5,6,130,585,684
282.0,97.0,2023-01-01 00:00:00,Fausto,Caja Azul,,Cigarrillo,Chesterfield 20 Común ,320,10,380,3200,237
283.0,97.0,2023-01-01 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible 12,250,10,300,2500,250
284.0,97.0,2023-01-01 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris Convertible 12,250,1,300,250,264
285.0,98.0,2023-01-01 00:00:00,Fausto,Caja,Log In,Carga,Carga Virtual,,5000,1,0,96
286.0,99.0,2023-01-02 00:00:00,Fausto,Caja,Claro,Carga,Carga Virtual,,2000,1,2000,96
287.0,100.0,2023-01-02 00:00:00,Fausto,Caja Azul,,Chocolate,Bonobón Arcor Blanco,55,3,80,165,186
288.0,100.0,2023-01-02 00:00:00,Fausto,Caja Azul,,Chocolate,Bonobón Arcor Negro,55,3,80,165,187
289.0,100.0,2023-01-02 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible Box 20,430,10,500,4300,251
290.0,100.0,2023-01-02 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro Fusión 20 Box,440,10,500,4400,258
291.0,100.0,2023-01-02 00:00:00,Fausto,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,390,10,450,3900,263
292.0,101.0,2023-01-03 00:00:00,Marisa y Kuky,Caja,Log In,Carga,Carga Virtual,1,5000,1,5000,96
293.0,102.0,2023-01-04 00:00:00,Fausto,Caja Azul,,Galletita,Sonrisas 108g,130.59,5,180,652.95,570
294.0,102.0,2023-01-04 00:00:00,Fausto,Caja Azul,,Galletita,Rumba 108g,130.59,5,180,652.95,565
295.0,102.0,2023-01-04 00:00:00,Fausto,Caja Azul,,Galletita,Merengadas 88g,130.59,5,180,652.95,541
296.0,102.0,2023-01-04 00:00:00,Fausto,Caja Azul,,Golosina,Topline Seven Vibrant Strawberry 14g,77.12,16,100,1233.92,701
297.0,103.0,2023-01-05 00:00:00,Fausto,Caja,,Gaseosa,Secco Manzana 500ml,78.12,6,100,468.72,597
298.0,103.0,2023-01-05 00:00:00,Fausto,Caja,,Gaseosa,Secco Pomelo 3000ml,250,4,330,1000,631
299.0,104.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Gaseosa,Fanta Naranja 500 ml,166.66,6,220,999.96,610
300.0,104.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Gaseosa,Sprite 500 ml,166.66,6,220,999.96,612
301.0,104.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola 500ml,166.66,24,220,3999.84,609
302.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike Común 20 Blanco ,390,6,450,2340,252
303.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Cigarrillo,Camel 11,280,6,350,1680,235
304.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Farmacia,Preservativos Tulipán  x 3,176,17,250,2992,450
305.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible 12,250,6,300,1500,250
306.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Convertible Box 20,430,10,500,4300,251
307.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Cigarrillo,Lucky Strike  Común 12 ,250,6,300,1500,248
308.0,105.0,2023-01-05 00:00:00,Fausto,Caja Azul,,Lácteos,.,530,6,600,3180,827
309.0,106.0,2023-01-06 00:00:00,Fausto,Caja Azul,Log In,Carga,Carga Virtual,1,5000,1,5000,96
310.0,107.0,2023-01-06 00:00:00,Fausto,Caja Azul,Mi Recarga,Carga,Carga Virtual,,5000,1,0,96
311.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Chocolate,Las Colonias Negro Triple 1,68.98,24,100,1655.52,215
312.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Super Fino 3,330.77,2,450,661.54,457
313.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Warming  3,330.77,1,450,330.77,462
314.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Tachas 3,330.77,2,450,661.54,458
315.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Extra Lubricado 3,330.77,1,450,330.77,453
316.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Ultra Fino 3,330.77,2,450,661.54,461
317.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Espermicida 3,330.77,1,450,330.77,452
318.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Texturado 3,330.77,2,450,661.54,459
319.0,108.0,2023-01-07 00:00:00,Fausto,Caja Azul,,Farmacia,Prime Anatómico 3,330.77,1,450,330.77,451
320.0,109.0,2023-01-07 00:00:00,Fausto,Caja,,Cerveza,Imperial Golden  473ml,202.08,24,240,4849.92,148
321.0,109.0,2023-01-07 00:00:00,Fausto,Caja,,Gaseosa,Coca Cola 2250ml,331.5,18,450,5967,634
322.0,110.0,2023-01-08 00:00:00,Fausto,Caja Azul,Log In,Carga,Carga Virtual,1,5000,1,5000,96
323.0,111.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Chocobar de arroz 20 grs,93.33,9,130,839.97,1323
324.0,111.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Oblea de arroz 20 grs,93.33,3,130,279.99,1343
325.0,111.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,440,20,450,8800,263
326.0,111.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro Fusión 12,290,20,350,5800,257
327.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Snack,Doritos 45g,192.3,3,250,576.9,1327
328.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Snack,Doritos Sabor Queso 85 grs,384.61,3,500,1153.83,1328
329.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 94g,353.84,3,450,1061.52,1337
330.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 145g,515.38,3,650,1546.14,1334
331.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 45g,176.92,3,250,530.76,1336
332.0,112.0,2023-01-09 00:00:00,Fausto,Caja,,Farmacia,Higienol Export 30m,58.1,48,100,2788.8,396
333.0,113.0,2023-01-09 00:00:00,Fausto,Caja,,Vino,Dilema Blanco 750ml,584.5,6,700,3507,1502
334.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Pilas Eveready AA1,82.47,12,150,989.64,1477
335.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Pilas Energizer Alcalinas AAA1,177.99,10,230,1779.9,1476
336.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Pilas Energizer Alcalinas AA4,144.99,10,200,1449.9,1475
337.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,,Galletitas Rex Tubo x 75 grs,119.9,6,200,719.4,
338.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Pimentón Alicante x 25 grs,98.46,5,150,492.3,1088
339.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,9 de Oro Agridulces 215 grs,79.9,5,180,399.5,507
340.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Sal Fina Celusal 500 grs,88.5,5,150,442.5,1104
341.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Jabón Pan Blanco Astro  150 grs,64.9,5,100,324.5,1037
342.0,114.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Bolsas de Residuos Consorcio ADN Polimundi 60x90x10 unidades,15.7,40,25,628,1416
343.0,115.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Jabón Tocador Cupido  Tira 3 x 90 grs,43.3,12,80,519.6,424
344.0,115.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven X-plosive Mint 14g,74.62,16,150,1193.92,703
345.0,115.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Atomic Strong 14g,74.62,16,150,1193.92,699
346.0,115.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Cepita Naranja 1500ml,295,4,400,1180,746
347.0,116.0,2023-01-09 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Apoya Celular FOONU,200,3,300,600,1408
348.0,117.0,2023-01-10 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Sierra de Los Padres Naranja 2250ml,248.57,14,350,3479.98,42
349.0,117.0,2023-01-10 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,248.57,14,350,3479.98,46
350.0,117.0,2023-01-10 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Sierra de Los Padres Manzana 2250ml,248.57,14,350,3479.98,39
351.0,118.0,2023-01-11 00:00:00,Fausto,Caja Azul,,Mercadito,Yerba Romance 500g,340,5,450,1700,1151
352.0,118.0,2023-01-11 00:00:00,Fausto,Caja Azul,,Jugo,Baggio Pronto Durazno 200ml,74.73,19,100,1419.87,732
353.0,118.0,2023-01-11 00:00:00,Fausto,Caja Azul,,Jugo,Baggio Pronto Multifruta 200ml,74.73,19,100,1419.87,738
354.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Lácteos,Yogurt Frutilla Tregar 900g,250.34,5,350,1251.7,822
355.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Lácteos,Queso Rallado Tregar 40g,183.27,10,250,1832.7,821
356.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Gaseosa,Secco Cola 3000ml,250,1,330,250,627
357.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Gaseosa,Secco Naranja 3000ml,250,8,330,2000,630
358.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Gaseosa,Secco Pomelo 3000ml,250,8,330,2000,631
359.0,119.0,2023-01-12 00:00:00,Fausto,Caja,,Gaseosa,Secco Limón Intenso 3000 ml,250,8,330,2000,629
360.0,120.0,2023-01-13 00:00:00,Fausto,Caja Azul,,Gaseosa,Pepsi 500 ml,138.66,24,130,3327.84,600
361.0,120.0,2023-01-13 00:00:00,Fausto,Caja Azul,,Cerveza,Budweiser King of Beers 410cc,0,6,250,0,108
362.0,121.0,2023-01-13 00:00:00,Marisa y Kuky,Caja Azul,Log In,Cerveza,Michelob Ultra 410 cm3,154.17,24,220,3700.08,130
363.0,121.0,2023-01-13 00:00:00,Marisa y Kuky,Caja Azul,Log In,Cerveza,Quilmes Clásica  473ml,154.17,24,250,3700.08,143
364.0,121.0,2023-01-13 00:00:00,Marisa y Kuky,Caja Azul,Log In,Carga,Carga Virtual,1,5000,1,5000,96
365.0,122.0,2023-01-14 00:00:00,Marisa y Kuky,Kuky y Marisa,,Chocolate,Paraguitas ,53.79,40,80,2151.6,222
366.0,123.0,2023-01-15 00:00:00,Marisa y Kuky,Caja Azul,Log In,Carga,Carga Virtual,1,15000,1,15000,96
367.0,124.0,2023-01-16 00:00:00,Marisa y Kuky,Caja Azul,,Soda,Soda Vitalissima 2000ml,133.92,42,230,5624.64,1405
368.0,124.0,2023-01-16 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Secco Lima 3000ml,250,8,330,2000,628
369.0,124.0,2023-01-16 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Patagonia  Bohemian Pilsener 473 cc,293.12,96,450,28139.52,106
370.0,125.0,2023-01-16 00:00:00,Fausto,Kuky y Marisa,,Embutidos,Salchichas 66 200 grs,115,24,120,2760,304
371.0,126.0,2023-01-17 00:00:00,Marisa y Kuky,Caja,,Golosina,Nugatón Postre de Maní 100 grs,195,4,250,780,693
372.0,127.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro  Común 12,320,10,380,3200,254
373.0,127.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro  Común 20,490,10,570,4900,255
374.0,127.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro Box 20,550,10,630,5500,256
375.0,127.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro Fusión 20 Box,500,7,580,3500,258
376.0,127.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Cigarrillo,Marlboro Fusión 12,290,10,350,2900,257
377.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Comino Molido Dos Anclas 50 grs,195.21,5,300,976.05,987
378.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Mayonesa Natura 250ml,199,4,300,796,1053
379.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Yerba Mate Mañanita 500g,308.9,3,420,926.7,1139
380.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Snack,Kesitas Bagley  75 grs,116.99,6,200,701.94,1330
381.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,,Galletitas Rex Tubo x 75 grs,119.9,6,200,719.4,
382.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Limpiador Líquido Jardín Jazmín,135.45,3,200,406.35,1044
383.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Limpiador Líquido Jardín Arpege,135.45,3,200,406.35,1043
384.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,Limpiador Líquido Jardín Jazmín Floral,135.45,3,200,406.35,1045
385.0,128.0,2023-01-17 00:00:00,Fausto,Caja Azul,,Mercadito,"Polvo para Lavar Skip x 2,5 kg",1791.71,1,2000,1791.71,1091
386.0,129.0,2023-01-18 00:00:00,Fausto,Caja Azul,,Mercadito,Agua Lavandina Limpiadín 1L,60.34,12,100,724.08,943
387.0,129.0,2023-01-18 00:00:00,Fausto,Caja Azul,,Mercadito,Detergente Magistral 215ml,209.17,10,280,2091.7,1046
388.0,130.0,2023-01-18 00:00:00,Marisa y Kuky,Caja,,Golosina,Malvaviscos Congys Billiken,139,10,200,1390,677
389.0,131.0,2023-01-18 00:00:00,Marisa y Kuky,Caja,Log In,Carga,Carga Virtual,,1,1,0,96
390.0,132.0,2023-01-19 00:00:00,Fausto,Caja Azul,,Jugo,Cepita Naranja 1500ml,233.35,16,400,3733.6,746
391.0,132.0,2023-01-19 00:00:00,Fausto,Caja Azul,,Jugo,Cepita Durazno 1500ml,233.35,16,400,3733.6,744
392.0,132.0,2023-01-19 00:00:00,Fausto,Caja Azul,,,Cepita Ananá 1500 ml,233.35,16,400,3733.6,
393.0,132.0,2023-01-19 00:00:00,Fausto,Caja Azul,,Gaseosa,Secco Pomelo Intenso 3000ml,250,8,330,2000,632
394.0,133.0,2023-01-19 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Baggio Fresh Naranja 1500ml,149.29,30,200,4478.7,27
395.0,133.0,2023-01-19 00:00:00,Fausto,Caja Azul,,Agua Saborizada,Baggio Fresh Pomelo 1500ml,149.29,30,200,4478.7,28
396.0,134.0,2023-01-20 00:00:00,Fausto,Caja,,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,24857,1,350,24857,46
397.0,135.0,2023-01-20 00:00:00,Fausto,Caja Azul,,Cerveza,Corona 330ml,329.77,24,430,7914.48,114
398.0,135.0,2023-01-20 00:00:00,Fausto,Caja Azul,,Gaseosa,Paso de Los Toros Tónica 1500ml,197.19,24,380,4732.56,619
399.0,136.0,2023-01-19 00:00:00,Marisa y Kuky,Caja,Pin Web,Carga Virtual,Carga Virtual,1,5000,1,5000,96
400.0,,2023-12-28 00:00:00,Marisa y Kuky,Caja,Pin Web,Carga Virtual,Carga Virtual,1,5000,1,5000,96
401.0,,2023-01-11 00:00:00,Marisa y Kuky,Caja,Pin Web,Carga Virtual,Carga Virtual,1,5000,1,5000,96
402.0,136.0,2023-01-20 00:00:00,Fausto,Caja,Log In,Carga,Carga Virtual,,5000,1,5000,96
403.0,137.0,2023-01-21 00:00:00,Fausto,Caja,Claro,Carga,Carga Virtual,,1,1,0,96
404.0,138.0,2023-01-21 00:00:00,Fausto,Caja Azul,,Cigarrillo,Rodeo 20 20,180,10,180,1800,268
405.0,138.0,2023-01-21 00:00:00,Fausto,Caja Azul,,Cigarrillo,Master Común 20,180,20,230,3600,259
406.0,138.0,2023-01-21 00:00:00,Fausto,Caja Azul,,Golosina,Nugatón Postre de Maní 100 grs,195,3,250,585,693
