sales_id,invoice_number,date,employee,payment_type,platform,qty,total,product_id
8670,5950,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,494
8671,5950,2023-03-13,Marisa y Kuky,Efectivo, ,2,60.0,496
8675,5953,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,499
8677,5954,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,494
8678,5954,2023-03-13,Marisa y Kuky,Efectivo, ,1,20.0,498
8681,5956,2023-03-13,Marisa y Kuky,Efectivo, ,10,500.0,495
8682,5956,2023-03-13,Marisa y Kuky,Efectivo, ,8,160.0,498
8683,5956,2023-03-13,Marisa y Kuky,Efectivo, ,4,120.0,499
8684,5956,2023-03-13,Marisa y Kuky,Efectivo, ,8,160.0,498
8685,5956,2023-03-13,Marisa y Kuky,Efectivo, ,2,60.0,494
8696,5962,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,494
8701,5965,2023-03-13,Fausto,Efectivo, ,1,30.0,494
8703,5967,2023-03-13,Fausto,Efectivo, ,1,30.0,494
8708,5971,2023-03-13,Fausto,Efectivo, ,1,30.0,494
8721,5980,2023-03-13,Fausto,Efectivo, ,6,120.0,498
8722,5981,2023-03-13,Fausto,Efectivo, ,2,100.0,495
8743,5994,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,494
8754,6003,2023-03-13,Marisa y Kuky,Efectivo, ,3,90.0,499
8755,6003,2023-03-13,Marisa y Kuky,Efectivo, ,1,20.0,498
8769,6014,2023-03-13,Marisa y Kuky,Efectivo, ,4,200.0,495
8771,6015,2023-03-13,Marisa y Kuky,Efectivo, ,1,30.0,494
8777,6020,2023-03-14,Fausto,Efectivo, ,1,30.0,494
8782,6025,2023-03-14,Fausto,Efectivo, ,1,30.0,496
8784,6026,2023-03-14,Fausto,Efectivo, ,5,100.0,498
8787,6029,2023-03-14,Fausto,Efectivo, ,4,120.0,494
8788,6029,2023-03-14,Fausto,Efectivo, ,1,50.0,495
8790,6030,2023-03-14,Fausto,Efectivo, ,1,30.0,496
8791,6031,2023-03-14,Fausto,Efectivo, ,1,20.0,498
8792,6031,2023-03-14,Fausto,Efectivo, ,1,30.0,494
8796,6034,2023-03-14,Fausto,Efectivo, ,1,30.0,494
8802,6038,2023-03-14,Fausto,Efectivo, ,1,30.0,494
8811,6043,2023-03-14,Fausto,Efectivo, ,2,60.0,494
8812,6044,2023-03-14,Fausto,Efectivo, ,2,60.0,496
8815,6047,2023-03-14,Fausto,Efectivo, ,1,30.0,494
8816,6048,2023-03-14,Fausto,Efectivo, ,3,150.0,495
8818,6050,2023-03-14,Fausto,Efectivo, ,1,20.0,498
8821,6052,2023-03-14,Fausto,Efectivo, ,1,30.0,496
8833,6061,2023-03-14,Fausto,Efectivo, ,2,40.0,498
8834,6061,2023-03-14,Fausto,Efectivo, ,3,90.0,494
8836,6062,2023-03-14,Fausto,Efectivo, ,2,60.0,494
8839,6063,2023-03-14,Marisa y Kuky,Mercado Pago, ,1,20.0,498
8840,6063,2023-03-14,Marisa y Kuky,Mercado Pago, ,2,60.0,496
8846,6067,2023-03-14,Marisa y Kuky,Efectivo, ,1,20.0,498
8847,6067,2023-03-14,Marisa y Kuky,Efectivo, ,1,30.0,494
8848,6068,2023-03-14,Marisa y Kuky,Efectivo, ,2,60.0,494
8849,6068,2023-03-14,Marisa y Kuky,Efectivo, ,1,50.0,495
8851,6068,2023-03-14,Marisa y Kuky,Efectivo, ,1,20.0,498
8854,6071,2023-03-14,Marisa y Kuky,Efectivo, ,1,30.0,496
8855,6071,2023-03-14,Marisa y Kuky,Efectivo, ,2,60.0,494
8856,6071,2023-03-14,Marisa y Kuky,Efectivo, ,1,20.0,498
8864,6079,2023-03-14,Marisa y Kuky,Efectivo, ,2,40.0,498
8874,6087,2023-03-14,Marisa y Kuky,Efectivo, ,12,360.0,494
8875,6087,2023-03-14,Marisa y Kuky,Efectivo, ,1,20.0,498
8876,6087,2023-03-14,Marisa y Kuky,Efectivo, ,2,100.0,495
8883,6094,2023-03-14,Marisa y Kuky,Efectivo, ,3,90.0,499
8884,6094,2023-03-14,Marisa y Kuky,Efectivo, ,5,100.0,498
8885,6094,2023-03-14,Marisa y Kuky,Efectivo, ,1,30.0,494
8906,6109,2023-03-14,Marisa y Kuky,Efectivo, ,1,30.0,494
8911,6114,2023-03-15,Marisa y Kuky,Efectivo, ,1,30.0,499
8913,6116,2023-03-15,Marisa y Kuky,Efectivo, ,1,30.0,494
8914,6116,2023-03-15,Marisa y Kuky,Efectivo, ,2,40.0,498
8915,6117,2023-03-15,Marisa y Kuky,Efectivo, ,13,260.0,498
8916,6117,2023-03-15,Marisa y Kuky,Efectivo, ,2,60.0,494
8917,6117,2023-03-15,Marisa y Kuky,Efectivo, ,2,100.0,495
8919,6119,2023-03-15,Marisa y Kuky,Efectivo, ,1,30.0,494
8926,6123,2023-03-15,Marisa y Kuky,Efectivo, ,3,90.0,494
8927,6123,2023-03-15,Marisa y Kuky,Efectivo, ,2,40.0,498
8928,6123,2023-03-15,Marisa y Kuky,Efectivo, ,1,30.0,499
8938,6129,2023-03-15,Marisa y Kuky,Efectivo, ,1,30.0,496
8939,6129,2023-03-15,Marisa y Kuky,Efectivo, ,1,20.0,498
8948,6135,2023-03-15,Fausto,Efectivo, ,1,30.0,494
8952,6138,2023-03-15,Fausto,Efectivo, ,1,30.0,494
8962,6146,2023-03-15,Fausto,Efectivo, ,1,30.0,496
8981,6159,2023-03-15,Marisa y Kuky,Efectivo, ,3,150.0,495
8984,6161,2023-03-15,Marisa y Kuky,Efectivo, ,2,60.0,494
9004,6173,2023-03-16,Marisa y Kuky,Efectivo, ,2,60.0,494
9005,6173,2023-03-16,Marisa y Kuky,Efectivo, ,2,40.0,498
9006,6173,2023-03-16,Marisa y Kuky,Efectivo, ,1,50.0,495
9008,6173,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,496
9010,6174,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,494
9013,6177,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,496
9014,6177,2023-03-16,Marisa y Kuky,Efectivo, ,1,20.0,498
9015,6177,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,499
9019,6180,2023-03-16,Marisa y Kuky,Efectivo, ,3,90.0,494
9020,6180,2023-03-16,Marisa y Kuky,Efectivo, ,1,50.0,495
9022,6181,2023-03-16,Marisa y Kuky,Efectivo, ,2,60.0,494
9023,6181,2023-03-16,Marisa y Kuky,Efectivo, ,1,20.0,498
9025,6182,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,494
9033,6186,2023-03-16,Marisa y Kuky,Efectivo, ,6,180.0,494
9034,6186,2023-03-16,Marisa y Kuky,Efectivo, ,6,180.0,499
9035,6186,2023-03-16,Marisa y Kuky,Efectivo, ,3,60.0,498
9036,6187,2023-03-16,Marisa y Kuky,Efectivo, ,2,60.0,494
9037,6187,2023-03-16,Marisa y Kuky,Efectivo, ,8,160.0,498
9040,6189,2023-03-16,Marisa y Kuky,Efectivo, ,2,40.0,498
9041,6190,2023-03-16,Marisa y Kuky,Efectivo, ,2,60.0,494
9044,6193,2023-03-16,Marisa y Kuky,Efectivo, ,1,20.0,498
9045,6193,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,499
9046,6194,2023-03-16,Fausto,Efectivo, ,1,30.0,496
9051,6196,2023-03-16,Fausto,Efectivo, ,1,20.0,498
9052,6196,2023-03-16,Fausto,Efectivo, ,1,30.0,499
9053,6197,2023-03-16,Fausto,Efectivo, ,2,60.0,496
9059,6203,2023-03-16,Fausto,Efectivo, ,25,500.0,498
9066,6208,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,494
9071,6211,2023-03-16,Marisa y Kuky,Efectivo, ,5,100.0,498
9072,6211,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,496
9081,6216,2023-03-16,Marisa y Kuky,Efectivo, ,1,50.0,495
9082,6216,2023-03-16,Marisa y Kuky,Efectivo, ,1,20.0,498
9088,6222,2023-03-16,Marisa y Kuky,Efectivo, ,1,30.0,494
9102,6234,2023-03-17,Marisa y Kuky,Efectivo, ,1,30.0,499
9104,6235,2023-03-17,Marisa y Kuky,Efectivo, ,1,30.0,496
9112,6242,2023-03-17,Marisa y Kuky,Efectivo,Log In,3,60.0,498
9113,6242,2023-03-17,Marisa y Kuky,Efectivo,Log In,3,90.0,499
9118,6245,2023-03-17,Marisa y Kuky,Efectivo, ,2,60.0,494
9124,6250,2023-03-17,Fausto,Efectivo, ,1,50.0,495
9125,6251,2023-03-17,Fausto,Efectivo, ,1,30.0,494
9128,6254,2023-03-17,Fausto,Efectivo, ,2,60.0,494
9129,6254,2023-03-17,Fausto,Efectivo, ,2,100.0,495
9130,6254,2023-03-17,Fausto,Efectivo, ,1,20.0,498
9131,6255,2023-03-17,Fausto,Efectivo, ,3,90.0,496
9134,6258,2023-03-17,Fausto,Efectivo, ,2,40.0,498
9138,6261,2023-03-17,Fausto,Efectivo, ,1,30.0,496
9173,6291,2023-03-18,Fausto,Efectivo, ,2,60.0,494
9246,6340,2023-03-19,Marisa y Kuky,Efectivo, ,1,30.0,494
9247,6340,2023-03-19,Marisa y Kuky,Efectivo, ,1,20.0,498
9260,6350,2023-03-19,Marisa y Kuky,Efectivo, ,18,360.0,498
9261,6350,2023-03-19,Marisa y Kuky,Efectivo, ,12,360.0,499
9289,6370,2023-03-19,Marisa y Kuky,Efectivo, ,1,30.0,494
9294,6374,2023-03-19,Marisa y Kuky,Efectivo, ,2,100.0,495
9295,6374,2023-03-19,Marisa y Kuky,Efectivo, ,2,60.0,494
9302,6378,2023-03-20,Marisa y Kuky,Efectivo, ,2,40.0,498
9318,6388,2023-03-20,Marisa y Kuky,Efectivo, ,8,160.0,498
9319,6389,2023-03-20,Marisa y Kuky,Efectivo, ,15,450.0,496
9326,6394,2023-03-20,Marisa y Kuky,Efectivo, ,2,60.0,494
9328,6396,2023-03-20,Marisa y Kuky,Efectivo, ,1,30.0,494
9329,6396,2023-03-20,Marisa y Kuky,Efectivo, ,1,20.0,498
9335,6400,2023-03-20,Fausto,Efectivo, ,1,30.0,494
9336,6400,2023-03-20,Fausto,Efectivo, ,1,50.0,495
9337,6400,2023-03-20,Fausto,Efectivo, ,1,20.0,498
9342,6405,2023-03-20,Fausto,Efectivo, ,3,60.0,498
9348,6410,2023-03-20,Fausto,Efectivo, ,4,80.0,498
9366,6422,2023-03-20,Marisa y Kuky,Efectivo, ,1,20.0,498
9367,6422,2023-03-20,Marisa y Kuky,Efectivo, ,1,30.0,494
9373,6427,2023-03-20,Marisa y Kuky,Efectivo, ,1,30.0,494
9374,6427,2023-03-20,Marisa y Kuky,Efectivo, ,1,30.0,496
9382,6435,2023-03-20,Marisa y Kuky,Efectivo, ,2,60.0,494
9394,6443,2023-03-20,Marisa y Kuky,Efectivo, ,2,60.0,496
9406,6452,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,494
9413,6457,2023-03-21,Marisa y Kuky,Efectivo, ,11,330.0,494
9415,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,494
9416,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9417,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,50.0,495
9418,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9419,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9420,6458,2023-03-21,Marisa y Kuky,Efectivo, ,1,50.0,495
9421,6459,2023-03-21,Marisa y Kuky,Efectivo, ,9,450.0,495
9422,6460,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9426,6462,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9427,6463,2023-03-21,Marisa y Kuky,Efectivo, ,40,800.0,498
9429,6464,2023-03-21,Marisa y Kuky,Efectivo, ,2,100.0,495
9430,6464,2023-03-21,Marisa y Kuky,Efectivo, ,4,120.0,494
9445,6472,2023-03-21,Fausto,Efectivo, ,1,30.0,494
9446,6472,2023-03-21,Fausto,Efectivo, ,1,20.0,498
9459,6481,2023-03-21,Fausto,Efectivo, ,4,120.0,494
9460,6482,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,494
9467,6486,2023-03-21,Marisa y Kuky,Efectivo, ,2,40.0,498
9471,6489,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9473,6491,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,496
9474,6491,2023-03-21,Marisa y Kuky,Efectivo, ,1,20.0,498
9478,6495,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,496
9479,6495,2023-03-21,Marisa y Kuky,Efectivo, ,2,40.0,498
9495,6507,2023-03-21,Marisa y Kuky,Efectivo, ,1,30.0,494
9499,6510,2023-03-22,Marisa y Kuky,Efectivo, ,1,30.0,494
9502,6512,2023-03-22,Marisa y Kuky,Efectivo, ,1,30.0,494
9507,6516,2023-03-22,Marisa y Kuky,Efectivo, ,6,180.0,496
9508,6517,2023-03-22,Marisa y Kuky,Efectivo, ,1,20.0,498
9509,6518,2023-03-22,Marisa y Kuky,Efectivo, ,2,60.0,494
9510,6518,2023-03-22,Marisa y Kuky,Efectivo, ,2,40.0,498
9512,6519,2023-03-22,Marisa y Kuky,Efectivo, ,5,100.0,498
9520,6525,2023-03-22,Fausto,Efectivo, ,2,60.0,494
9521,6525,2023-03-22,Fausto,Efectivo, ,2,100.0,495
9522,6525,2023-03-22,Fausto,Efectivo, ,1,20.0,498
9523,6526,2023-03-22,Fausto,Efectivo, ,2,60.0,494
9527,6528,2023-03-22,Fausto,Efectivo, ,33,990.0,496
9535,6534,2023-03-22,Fausto,Efectivo, ,2,60.0,494
9536,6534,2023-03-22,Fausto,Efectivo, ,1,20.0,498
9539,6537,2023-03-22,Fausto,Efectivo, ,2,60.0,494
9540,6538,2023-03-22,Fausto,Efectivo, ,1,30.0,494
9544,6542,2023-03-22,Marisa y Kuky,Efectivo, ,2,60.0,494
9545,6542,2023-03-22,Marisa y Kuky,Efectivo, ,2,40.0,498
9555,6550,2023-03-22,Marisa y Kuky,Efectivo, ,1,30.0,496
9579,6567,2023-03-23,Marisa y Kuky,Efectivo, ,2,60.0,494
9582,6568,2023-03-23,Marisa y Kuky,Efectivo, ,2,60.0,496
9588,6570,2023-03-23,Marisa y Kuky,Efectivo, ,1,30.0,494
9593,6574,2023-03-23,Fausto,Efectivo, ,1,20.0,498
9594,6574,2023-03-23,Fausto,Efectivo, ,1,30.0,499
9605,6580,2023-03-23,Fausto,Efectivo, ,1,30.0,494
9606,6580,2023-03-23,Fausto,Efectivo, ,2,60.0,496
9607,6580,2023-03-23,Fausto,Efectivo, ,2,40.0,498
9608,6581,2023-03-23,Fausto,Efectivo, ,1,30.0,494
9609,6581,2023-03-23,Fausto,Efectivo, ,1,30.0,499
9619,6589,2023-03-23,Marisa y Kuky,Efectivo, ,3,90.0,494
9620,6589,2023-03-23,Marisa y Kuky,Efectivo, ,1,30.0,499
9625,6594,2023-03-23,Marisa y Kuky,Efectivo, ,2,60.0,494
9626,6594,2023-03-23,Marisa y Kuky,Efectivo, ,3,60.0,498
9628,6596,2023-03-23,Marisa y Kuky,Efectivo, ,1,30.0,496
9629,6597,2023-03-23,Marisa y Kuky,Efectivo, ,2,60.0,496
9630,6597,2023-03-23,Marisa y Kuky,Efectivo, ,2,40.0,498
9631,6598,2023-03-23,Marisa y Kuky,Efectivo, ,1,30.0,496
9698,6650,2023-03-25,Marisa y Kuky,Efectivo, ,1,30.0,494
9699,6650,2023-03-25,Marisa y Kuky,Efectivo, ,1,20.0,498
9716,6666,2023-03-25,Marisa y Kuky,Efectivo, ,1,30.0,499
9724,6673,2023-03-25,Marisa y Kuky,Efectivo, ,1,20.0,498
9725,6673,2023-03-25,Marisa y Kuky,Efectivo, ,1,30.0,494
9730,6677,2023-03-25,Marisa y Kuky,Efectivo, ,1,30.0,494
9731,6677,2023-03-25,Marisa y Kuky,Efectivo, ,1,20.0,498
9778,6712,2023-03-26,Marisa y Kuky,Efectivo, ,2,100.0,495
9788,6720,2023-03-26,Fausto,Efectivo, ,2,60.0,496
9820,6741,2023-03-26,Marisa y Kuky,Efectivo, ,2,60.0,494
9826,6744,2023-03-26,Marisa y Kuky,Efectivo, ,1,30.0,494
9832,6747,2023-03-26,Marisa y Kuky,Efectivo, ,17,510.0,496
9840,6753,2023-03-26,Marisa y Kuky,Efectivo, ,6,120.0,498
9854,6764,2023-03-26,Marisa y Kuky,Efectivo, ,2,60.0,494
9856,6765,2023-03-26,Marisa y Kuky,Efectivo, ,2,60.0,494
9857,6766,2023-03-26,Marisa y Kuky,Efectivo, ,2,60.0,494
9868,6774,2023-03-27,Marisa y Kuky,Efectivo, ,1,50.0,495
9870,6776,2023-03-27,Marisa y Kuky,Efectivo, ,2,40.0,498
9871,6776,2023-03-27,Marisa y Kuky,Efectivo, ,1,30.0,499
9872,6776,2023-03-27,Marisa y Kuky,Efectivo, ,1,30.0,499
9877,6780,2023-03-27,Fausto,Efectivo, ,100,2000.0,498
9878,6781,2023-03-27,Fausto,Efectivo, ,12,360.0,496
9879,6782,2023-03-27,Fausto,Efectivo, ,1,30.0,496
9881,6783,2023-03-27,Fausto,Efectivo, ,3,90.0,494
9882,6783,2023-03-27,Fausto,Efectivo, ,1,30.0,499
9883,6784,2023-03-27,Fausto,Efectivo, ,1,50.0,496
9884,6785,2023-03-27,Fausto,Efectivo, ,6,120.0,498
9885,6785,2023-03-27,Fausto,Efectivo, ,1,30.0,499
9886,6786,2023-03-27,Fausto,Efectivo, ,4,200.0,496
9887,6787,2023-03-27,Fausto,Efectivo, ,2,60.0,494
9894,6794,2023-03-27,Fausto,Efectivo, ,1,30.0,494
9901,6799,2023-03-27,Fausto,Efectivo, ,2,60.0,496
9907,6803,2023-03-27,Fausto,Efectivo, ,2,60.0,494
9908,6803,2023-03-27,Fausto,Efectivo, ,1,30.0,499
9913,6807,2023-03-27,Fausto,Efectivo, ,2,60.0,494
9914,6807,2023-03-27,Fausto,Efectivo, ,1,20.0,498
9923,6811,2023-03-27,Marisa y Kuky,Efectivo, ,1,20.0,498
9927,6814,2023-03-27,Marisa y Kuky,Efectivo, ,19,570.0,499
9933,6819,2023-03-27,Marisa y Kuky,Efectivo, ,3,150.0,495
9934,6819,2023-03-27,Marisa y Kuky,Efectivo, ,1,20.0,498
9935,6820,2023-03-27,Marisa y Kuky,Efectivo, ,2,60.0,494
9936,6820,2023-03-27,Marisa y Kuky,Efectivo, ,1,50.0,495
9948,6829,2023-03-27,Marisa y Kuky,Efectivo, ,2,100.0,495
9949,6829,2023-03-27,Marisa y Kuky,Efectivo, ,2,60.0,494
9950,6830,2023-03-27,Marisa y Kuky,Efectivo, ,2,40.0,498
9958,6834,2023-03-28,Marisa y Kuky,Efectivo, ,1,20.0,498
9963,6837,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,494
9964,6837,2023-03-28,Marisa y Kuky,Efectivo, ,1,20.0,498
9965,6837,2023-03-28,Marisa y Kuky,Efectivo, ,1,50.0,495
9966,6837,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,499
9967,6838,2023-03-28,Marisa y Kuky,Efectivo, ,2,60.0,496
9968,6838,2023-03-28,Marisa y Kuky,Efectivo, ,7,140.0,498
9975,6842,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,494
9976,6842,2023-03-28,Marisa y Kuky,Efectivo, ,1,50.0,495
9979,6845,2023-03-28,Marisa y Kuky,Efectivo, ,8,240.0,496
9981,6845,2023-03-28,Marisa y Kuky,Efectivo,Log In,1,30.0,494
9983,6845,2023-03-28,Marisa y Kuky,Efectivo,Log In,2,100.0,495
10005,6859,2023-03-28,Marisa y Kuky,Efectivo,Log In,10,200.0,498
10010,6864,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,496
10015,6869,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,494
10017,6871,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,499
10018,6872,2023-03-28,Marisa y Kuky,Efectivo, ,2,60.0,494
10020,6873,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,494
10022,6875,2023-03-28,Marisa y Kuky,Efectivo, ,1,30.0,494
10023,6876,2023-03-28,Marisa y Kuky,Efectivo, ,9,270.0,496
10024,6877,2023-03-28,Marisa y Kuky,Efectivo, ,1,50.0,496
10042,6891,2023-03-29,Marisa y Kuky,Efectivo, ,1,30.0,499
10043,6891,2023-03-29,Marisa y Kuky,Efectivo, ,1,30.0,494
10044,6892,2023-03-29,Marisa y Kuky,Efectivo, ,1,20.0,498
10046,6894,2023-03-29,Marisa y Kuky,Efectivo, ,2,60.0,496
10047,6894,2023-03-29,Marisa y Kuky,Efectivo, ,2,40.0,498
10049,6895,2023-03-29,Fausto,Efectivo, ,5,150.0,494
10053,6898,2023-03-29,Fausto,Efectivo, ,8,160.0,498
10054,6898,2023-03-29,Fausto,Efectivo, ,1,30.0,496
10058,6900,2023-03-29,Fausto,Efectivo, ,1,30.0,494
10060,6901,2023-03-29,Fausto,Efectivo, ,1,30.0,494
10061,6902,2023-03-29,Fausto,Efectivo, ,4,80.0,498
10062,6903,2023-03-29,Fausto,Efectivo, ,2,60.0,494
10063,6903,2023-03-29,Fausto,Efectivo, ,2,60.0,496
10070,6908,2023-03-29,Marisa y Kuky,Efectivo, ,2,60.0,494
10071,6908,2023-03-29,Marisa y Kuky,Efectivo, ,1,30.0,496
10079,6914,2023-03-29,Marisa y Kuky,Efectivo, ,25,500.0,498
10081,6916,2023-03-29,Marisa y Kuky,Efectivo, ,9,180.0,498
10088,6919,2023-03-29,Marisa y Kuky,Efectivo,Log In,1,50.0,495
10089,6919,2023-03-29,Marisa y Kuky,Efectivo,Log In,2,60.0,494
10098,6923,2023-03-29,Marisa y Kuky,Efectivo, ,1,30.0,496
10106,6930,2023-03-29,Marisa y Kuky,Efectivo, ,1,30.0,494
10129,6947,2023-03-30,Fausto,Efectivo, ,2,60.0,494
10135,6952,2023-03-30,Fausto,Efectivo, ,2,60.0,496
10136,6953,2023-03-30,Fausto,Efectivo, ,1,30.0,499
10141,6956,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,499
10144,6958,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,494
10145,6958,2023-03-30,Marisa y Kuky,Efectivo, ,2,60.0,496
10146,6959,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,496
10150,6963,2023-03-30,Marisa y Kuky,Efectivo, ,2,60.0,494
10168,6976,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,494
10169,6977,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,494
10172,6978,2023-03-30,Marisa y Kuky,Efectivo, ,1,30.0,496
10173,6978,2023-03-30,Marisa y Kuky,Efectivo, ,2,40.0,498
10179,6982,2023-03-30,Marisa y Kuky,Efectivo, ,4,120.0,494
10188,6989,2023-03-31,Marisa y Kuky,Efectivo, ,13,390.0,496
10191,6991,2023-03-31,Marisa y Kuky,Efectivo, ,1,30.0,494
10192,6991,2023-03-31,Marisa y Kuky,Efectivo, ,2,40.0,498
10193,6991,2023-03-31,Marisa y Kuky,Efectivo, ,1,50.0,495
10196,6992,2023-03-31,Marisa y Kuky,Efectivo, ,4,120.0,494
10197,6992,2023-03-31,Marisa y Kuky,Efectivo, ,2,100.0,495
10198,6992,2023-03-31,Marisa y Kuky,Efectivo, ,3,150.0,495
10200,6993,2023-03-31,Marisa y Kuky,Efectivo, ,1,30.0,494
10204,6995,2023-03-31,Marisa y Kuky,Efectivo, ,1,30.0,494
10205,6995,2023-03-31,Marisa y Kuky,Efectivo, ,3,60.0,498
10206,6995,2023-03-31,Marisa y Kuky,Efectivo, ,1,30.0,499
10208,6997,2023-03-31,Fausto,Efectivo, ,2,60.0,494
10209,6997,2023-03-31,Fausto,Efectivo, ,1,50.0,495
10210,6998,2023-03-31,Fausto,Efectivo, ,3,90.0,494
10211,6998,2023-03-31,Fausto,Efectivo, ,1,20.0,498
10218,7004,2023-03-31,Fausto,Efectivo, ,1,30.0,494
10220,7006,2023-03-31,Fausto,Efectivo, ,1,30.0,496
10221,7006,2023-03-31,Fausto,Efectivo, ,2,60.0,499
10234,7015,2023-03-31,Fausto,Efectivo, ,3,90.0,499
10240,7019,2023-03-31,Fausto,Efectivo, ,1,30.0,496
10252,7028,2023-03-31,Fausto,Efectivo, ,1,30.0,494
10253,7028,2023-03-31,Fausto,Efectivo, ,1,20.0,498
10257,7032,2023-03-31,Fausto,Efectivo, ,1,50.0,496
10258,7032,2023-03-31,Fausto,Efectivo, ,2,60.0,494
10313,7068,2023-04-01,Marisa y Kuky,Efectivo, ,2,40.0,498
10353,7096,2023-04-01,Marisa y Kuky,Efectivo, ,2,60.0,494
10357,7098,2023-04-01,Marisa y Kuky,Efectivo, ,1,30.0,499
10358,7099,2023-04-01,Marisa y Kuky,Efectivo, ,2,60.0,494
10359,7100,2023-04-01,Marisa y Kuky,Efectivo, ,1,20.0,498
10369,7107,2023-04-01,Marisa y Kuky,Efectivo, ,2,60.0,494
10402,7134,2023-04-02,Fausto,Efectivo, ,2,60.0,494
10409,7139,2023-04-02,Fausto,Efectivo, ,3,90.0,494
10410,7139,2023-04-02,Fausto,Efectivo, ,3,60.0,498
10411,7140,2023-04-02,Fausto,Efectivo, ,3,90.0,494
10426,7152,2023-04-02,Marisa y Kuky,Efectivo, ,1,30.0,499
10427,7152,2023-04-02,Marisa y Kuky,Efectivo, ,2,60.0,494
10428,7152,2023-04-02,Marisa y Kuky,Efectivo, ,1,50.0,495
10453,7171,2023-04-02,Marisa y Kuky,Efectivo, ,2,60.0,494
10460,7177,2023-04-03,Marisa y Kuky,Efectivo, ,8,160.0,498
10461,7178,2023-04-03,Marisa y Kuky,Efectivo, ,1,30.0,494
10462,7178,2023-04-03,Marisa y Kuky,Efectivo, ,1,30.0,496
10463,7178,2023-04-03,Marisa y Kuky,Efectivo, ,4,80.0,498
10468,7182,2023-04-03,Marisa y Kuky,Efectivo, ,1,30.0,494
10470,7184,2023-04-03,Marisa y Kuky,Efectivo, ,5,150.0,496
10472,7185,2023-04-03,Marisa y Kuky,Efectivo, ,4,80.0,498
10475,7188,2023-04-03,Fausto,Efectivo, ,1,30.0,494
10477,7190,2023-04-03,Fausto,Efectivo, ,5,100.0,498
10480,7192,2023-04-03,Fausto,Efectivo, ,5,150.0,494
10481,7192,2023-04-03,Fausto,Efectivo, ,1,30.0,499
10482,7192,2023-04-03,Fausto,Efectivo, ,9,180.0,498
10487,7196,2023-04-03,Fausto,Efectivo, ,1,30.0,494
10490,7199,2023-04-03,Fausto,Efectivo, ,2,60.0,494
10492,7200,2023-04-03,Fausto,Efectivo, ,1,30.0,494
10500,7206,2023-04-03,Marisa y Kuky,Efectivo, ,18,540.0,496
10503,7207,2023-04-03,Marisa y Kuky,Efectivo, ,4,120.0,494
10506,7210,2023-04-03,Marisa y Kuky,Efectivo, ,2,60.0,494
10507,7210,2023-04-03,Marisa y Kuky,Efectivo, ,2,100.0,495
10531,7224,2023-04-03,Marisa y Kuky,Efectivo, ,5,150.0,494
10539,7230,2023-04-03,Marisa y Kuky,Efectivo, ,5,100.0,498
10545,7235,2023-04-04,Marisa y Kuky,Efectivo, ,2,60.0,494
10553,7239,2023-04-04,Marisa y Kuky,Efectivo, ,1,30.0,494
10554,7239,2023-04-04,Marisa y Kuky,Efectivo, ,4,120.0,499
10556,7240,2023-04-04,Marisa y Kuky,Efectivo, ,1,30.0,494
10559,7242,2023-04-04,Fausto,Efectivo, ,2,60.0,494
10562,7245,2023-04-04,Fausto,Efectivo, ,1,30.0,494
